NodeName,City,StateCode,CountryCode,Lon,Lat
AAA,Anaa,NULL,PF,-145.42,-17.05
AAC,Al Arish,NULL,EG,33.75,31.13
AAE,Annaba,NULL,DZ,7.81,36.82
AAL,Aalborg,NULL,DK,9.87,57.09
AAN,Al Ain,NULL,AE,55.62,24.26
AAQ,Anapa,NULL,RU,37.32,44.9
AAR,Aarhus,NULL,DK,10.63,56.31
AAT,Altay,NULL,CN,89.5,43.93
AAX,Araxa,MG,BR,-46.93,-19.57
AAY,Al Ghaydah,NULL,YE,52.17,16.2
ABA,Abakan,NULL,RU,91.5,53.72
ABC,Albacete,SP,ES,-1.86,38.95
ABD,Abadan,NULL,IR,48.23,30.36
ABE,Allentown,PA,US,-75.43,40.65
ABI,Abilene,TX,US,-99.68,32.41
ABJ,Abidjan,NULL,CI,-3.93,5.25
ABK,Kabri Dar,NULL,ET,44.27,6.73
ABL,Ambler,AK,US,-157.85,67.09
ABM,Bamaga,QLD,AU,142.45,-10.94
ABQ,Albuquerque,NM,US,-106.62,35.05
ABR,Aberdeen,SD,US,-98.43,45.45
ABS,Abu Simbel,NULL,EG,31.61,22.37
ABT,Al-Baha,NULL,SA,41.64,20.29
ABV,Abuja,NULL,NG,7.27,9
ABX,Albury,NSW,AU,146.95,-36.07
ABY,Albany,GA,US,-84.2,31.53
ABZ,Aberdeen,SC,GB,-2.2,57.2
ACA,Acapulco,NULL,MX,-99.75,16.76
ACC,Accra,NULL,GH,-0.17,5.61
ACE,Lanzarote,CI,ES,-13.61,28.95
ACH,Altenrhein,NULL,CH,9.57,47.48
ACI,Alderney,CI,GB,-2.22,49.71
ACK,Nantucket,MA,US,-70.06,41.26
ACP,Sahand,NULL,IR,46.15,37.35
ACR,Araracuara,NULL,CO,-72.3,-0.38
ACT,Waco,TX,US,-97.22,31.61
ACU,Achutupo,NULL,PA,-79.72,9.58
ACV,Arcata,CA,US,-124.11,40.97
ACX,Xingyi,NULL,CN,104.96,25.09
ACY,Atlantic City,NJ,US,-74.57,39.45
ACZ,Zabol,NULL,IR,61.54,31.09
ADA,Adana,NULL,TR,35.3,36.99
ADB,Izmir,NULL,TR,27.15,38.29
ADD,Addis Ababa,NULL,ET,38.8,8.98
ADE,Aden,NULL,YE,45.04,12.83
ADF,Adiyaman,NULL,TR,38.27,37.75
ADJ,Amman,NULL,JO,35.98,31.98
ADK,Adak Island,AK,US,-176.64,51.88
ADL,Adelaide,SA,AU,138.54,-34.94
ADQ,Kodiak,AK,US,-152.51,57.76
ADU,Ardabil,NULL,IR,48.42,38.32
ADZ,San Andres Island,NULL,CO,-81.7,12.59
AEB,Baise,NULL,CN,106.62,23.9
AEG,Aek Godang,NULL,ID,99.42,1.4
AEH,Abecher,NULL,TD,20.85,13.85
AEI,Algeciras,SP,ES,-5.45,36.18
AEP,Buenos Aires,BA,AR,-58.42,-34.56
AER,Adler/Sochi,NULL,RU,39.94,43.45
AES,Aalesund,NULL,NO,6.12,62.56
AET,Allakaket,AK,US,-152.66,66.56
AEX,Alexandria,LA,US,-92.54,31.32
AEY,Akureyri,NULL,IS,-18.08,65.65
AFA,San Rafael,MD,AR,-68.4,-34.59
AFL,Alta Floresta,MT,BR,-56.1,-9.87
AFS,Zarafshan,NULL,UZ,64.23,41.61
AFT,Afutara,NULL,SB,160.85,-9.2
AFZ,Sabzevar,NULL,IR,57.6,36.17
AGA,Agadir,NULL,MA,-9.56,30.38
AGB,Munich,NULL,DE,10.93,48.43
AGF,Agen,NULL,FR,0.6,44.17
AGH,Angelholm/Helsingborg,NULL,SE,12.86,56.29
AGM,Tasiilaq,NULL,GL,-37.68,65.6
AGN,Angoon,AK,US,-134.58,57.5
AGP,Malaga,SP,ES,-4.49,36.68
AGR,Agra,NULL,IN,77.96,27.16
AGS,Augusta,GA,US,-81.97,33.37
AGT,Ciudad del Este,NULL,PY,-54.83,-25.5
AGU,Aguascalientes,NULL,MX,-102.31,21.7
AGX,Agatti Island,NULL,IN,72.18,10.83
AHB,Abha,NULL,SA,42.66,18.23
AHE,Ahe,NULL,PF,-146.26,-14.43
AHN,Athens,GA,US,-83.32,33.95
AHO,Alghero,NULL,IT,8.3,40.63
AHS,Ahuas,NULL,HN,-84.42,15.44
AHU,Al Hoceima,NULL,MA,-3.84,35.18
AIA,Alliance,NE,US,-102.81,42.05
AIN,Wainwright,AK,US,-160.03,70.63
AIT,Aitutaki,NULL,CK,-159.77,-18.83
AIU,Atiu Island,NULL,CK,-158.1,-20.03
AJA,Ajaccio,NULL,FR,8.79,41.92
AJF,Jouf,NULL,SA,40.1,29.79
AJI,Agri,NULL,TR,43.02,39.65
AJL,Aizawl,NULL,IN,92.62,23.84
AJN,Anjouan,NULL,KM,44.43,-12.13
AJR,Arvidsjaur,NULL,SE,19.29,65.59
AJU,Aracaju,SE,BR,-37.07,-10.99
AKB,Atka,AK,US,-174.2,52.22
AKF,Kufrah,NULL,LY,23.33,24.2
AKI,Akiak,AK,US,-161.22,60.91
AKJ,Asahikawa,NULL,JP,142.45,43.67
AKK,Akhiok,AK,US,-154.17,56.94
AKL,Auckland,NULL,NZ,174.78,-37
AKN,King Salmon,AK,US,-156.67,58.68
AKP,Anaktuvuk,AK,US,-151.74,68.14
AKR,Akure,NULL,NG,5.08,7.25
AKS,Auki,NULL,SB,160.68,-8.7
AKT,Akrotiri,NULL,CY,32.98,34.58
AKU,Aksu,NULL,CN,80.29,41.26
AKV,Akulivik,QC,CA,-78.58,60.73
AKX,Aktyubinsk,NULL,KZ,57.21,50.25
AKY,Sittwe,NULL,MM,92.88,20.13
ALA,Almaty,NULL,KZ,77.01,43.35
ALB,Albany,NY,US,-73.81,42.75
ALC,Alicante,SP,ES,-0.56,38.29
ALF,Alta,NULL,NO,23.36,69.98
ALG,Algiers,NULL,DZ,3.21,36.7
ALH,Albany,WA,AU,117.8,-34.94
ALM,Alamogordo,NM,US,-105.99,32.85
ALO,Waterloo,IA,US,-92.4,42.56
ALP,Aleppo,NULL,SY,37.23,36.19
ALS,Alamosa,CO,US,-105.87,37.44
ALW,Walla Walla,WA,US,-118.29,46.09
ALY,Alexandria,NULL,EG,29.95,31.19
ALZ,Alitak,AK,US,-154.25,56.9
AMA,Amarillo,TX,US,-101.71,35.22
AMD,Ahmedabad,NULL,IN,72.62,23.07
AMH,Arba Mintch,NULL,ET,37.58,6.04
AMI,Mataram,NULL,ID,116.1,-8.56
AMM,Amman,NULL,JO,35.99,31.72
AMQ,Ambon,NULL,ID,128.09,-3.7
AMS,Amsterdam,NULL,NL,4.76,52.31
AMV,Amderma,NULL,RU,61.55,69.77
ANC,Anchorage,AK,US,-149.99,61.17
ANE,Angers,NULL,FR,-0.55,47.47
ANF,Antofagasta,NULL,CL,-70.44,-23.45
ANI,Aniak,AK,US,-159.54,61.57
ANK,Ankara,NULL,TR,32.83,39.98
ANM,Antalaha,NULL,MG,50.32,-15
ANR,Antwerp,NULL,BE,4.45,51.19
ANS,Andahuaylas,NULL,PE,-73.36,-13.72
ANU,Antigua,NULL,AG,-61.76,17.11
ANV,Anvik,AK,US,-160.19,62.65
ANX,Andenes,NULL,NO,16.13,69.3
AOC,Altenburg,NULL,DE,12.45,50.98
AOE,Eskisehir,NULL,TR,30.52,39.81
AOG,Anshan,NULL,CN,123.03,41.17
AOI,Ancona,NULL,IT,13.36,43.61
AOJ,Aomori,NULL,JP,140.69,40.74
AOK,Karpathos,NULL,GR,27.15,35.42
AOO,Altoona,PA,US,-78.32,40.3
AOR,Alor Setar,NULL,MY,100.41,6.2
AOS,Amook,AK,US,-153.83,57.47
AOT,Aosta,NULL,IT,7.36,45.74
APK,Apataki,NULL,PF,-146.08,-15.42
APL,Nampula,NULL,MZ,39.29,-15.1
APN,Alpena,MI,US,-83.56,45.08
APO,Apartado,NULL,CO,-76.72,7.82
APW,Apia,NULL,WS,-172,-13.83
AQG,Anqing,NULL,CN,117.03,30.52
AQI,Qaisumah,NULL,SA,46.12,28.33
AQJ,Aqaba,NULL,JO,35.02,29.61
AQP,Arequipa,NULL,PE,-71.57,-16.34
ARC,Arctic Village,AK,US,-145.52,68.14
ARD,Alor Island,NULL,ID,124.53,-8.68
ARH,Arkhangelsk,NULL,RU,40.71,64.59
ARI,Arica,NULL,CL,-70.34,-18.35
ARK,Arusha,NULL,TZ,36.68,-3.37
ARM,Armidale,NSW,AU,151.61,-30.53
ARN,Stockholm,NULL,SE,17.93,59.65
ART,Watertown,NY,US,-76.02,43.99
ARU,Aracatuba,SP,BR,-50.43,-21.14
ASB,Ashgabat,NULL,TM,58.37,37.98
ASD,Andros Town,NULL,BS,-77.8,24.7
ASE,Aspen,CO,US,-106.86,39.22
ASF,Astrakhan,NULL,RU,48,46.29
ASJ,Amami O Shima,NULL,JP,129.71,28.43
ASM,Asmara,NULL,ER,38.91,15.29
ASO,Asosa,NULL,ET,34.54,10.05
ASP,Alice Springs,NT,AU,133.9,-23.8
ASR,Kayseri,NULL,TR,35.49,38.77
AST,Astoria,OR,US,-123.88,46.16
ASU,Asuncion,NULL,PY,-57.51,-25.24
ASV,Amboseli,NULL,KE,37.25,-2.63
ASW,Aswan,NULL,EG,32.82,23.97
ATA,Anta,NULL,PE,-77.6,-9.35
ATC,Arthurs Town',NULL,BS,-75.67,24.63
ATD,Atoifi,NULL,SB,161.03,-8.87
ATH,Athens,NULL,GR,23.95,37.94
ATK,Atqasuk,AK,US,-157.33,70.5
ATL,Atlanta,GA,US,-84.44,33.64
ATM,Altamira,PA,BR,-52.22,-3.2
ATQ,Amritsar,NULL,IN,74.81,31.71
ATT,Atmautluak,AK,US,-162.27,60.87
ATW,Appleton,WI,US,-88.51,44.26
ATY,Watertown,SD,US,-97.15,44.91
ATZ,Assiut,NULL,EG,31,27.03
AUA,Aruba,NULL,AW,-70.01,12.5
AUC,Arauca,NULL,CO,-70.74,7.07
AUG,Augusta,ME,US,-69.8,44.32
AUH,Abu Dhabi,NULL,AE,54.65,24.43
AUK,Alakanuk,AK,US,-164.61,62.69
AUQ,Atuona,NULL,PF,-139.01,-9.77
AUR,Aurillac,NULL,FR,2.42,44.9
AUS,Austin,TX,US,-97.67,30.2
AUU,Aurukun Mission,QLD,AU,142.25,-13.17
AUX,Araguaina,TO,BR,-48.2,-7.2
AUY,Aneityum,NULL,VU,169.67,-20.33
AVL,Asheville,NC,US,-82.54,35.44
AVN,Avignon,NULL,FR,4.9,43.9
AVP,Wilkes-Barre,PA,US,-75.73,41.34
AVV,Avalon,VIC,AU,144.47,-38.03
AWD,Aniwa,NULL,VU,169.5,-19.25
AWZ,Ahwaz,NULL,IR,48.75,31.34
AXA,Anguilla,NULL,AI,-63.07,18.22
AXD,Alexandroupolis,NULL,GR,25.94,40.86
AXK,Ataq,NULL,YE,46.3,13.87
AXM,Armenia,NULL,CO,-75.77,4.45
AXP,Spring Point,NULL,BS,-73.97,22.45
AXR,Arutua,NULL,PF,-146.75,-15.25
AXT,Akita,NULL,JP,140.22,39.61
AXU,Axum,NULL,ET,38.72,14.12
AYP,Ayacucho,NULL,PE,-74.25,-13.2
AYQ,Ayers Rock,NT,AU,130.98,-25.19
AYT,Antalya,NULL,TR,30.8,36.9
AZA,Mesa,AZ,US,-111.66,33.31
AZD,Yazd,NULL,IR,54.28,31.9
AZN,Andizhan,NULL,UZ,72.3,40.73
AZO,Kalamazoo,MI,US,-85.56,42.24
AZR,Adrar,NULL,DZ,-0.28,27.88
AZS,El Catey/Samana,NULL,DO,-69.74,19.27
BAH,Bahrain,NULL,BH,50.63,26.27
BAL,Batman,NULL,TR,41.08,37.92
BAQ,Barranquilla,NULL,CO,-74.78,10.89
BAS,Balalae,NULL,SB,155.88,-6.98
BAV,Baotou,NULL,CN,110,40.56
BAX,Barnaul,NULL,RU,83.55,53.36
BAY,Baia Mare,NULL,RO,23.47,47.65
BAZ,Barbelos,AM,BR,-62.93,-0.97
BBA,Balmaceda,NULL,CL,-71.69,-45.92
BBI,Bhubaneswar,NULL,IN,85.82,20.25
BBK,Kasane,NULL,BW,25.15,-17.82
BBN,Bario,NULL,MY,115.47,3.68
BBO,Berbera,NULL,SO,45.01,10.42
BBQ,Barbuda,NULL,AG,-61.77,17.56
BBU,Bucharest,NULL,RO,26.08,44.5
BCA,Baracoa,NULL,CU,-74.5,20.35
BCD,Bacolod,NULL,PH,122.93,10.64
BCI,Barcaldine,QLD,AU,145.3,-23.56
BCM,Bacau,NULL,RO,26.88,46.6
BCN,Barcelona,SP,ES,2.08,41.3
BCO,Jinka,NULL,ET,36.55,5.78
BDA,Bermuda,NULL,BM,-64.7,32.36
BDB,Bundaberg,QLD,AU,152.32,-24.9
BDH,Bandar Lengeh,NULL,IR,54.83,26.53
BDJ,Banjarmasin,NULL,ID,114.75,-3.44
BDL,Hartford,CT,US,-72.68,41.93
BDO,Bandung,NULL,ID,107.58,-6.9
BDP,Bhadrapur,NULL,NP,88.08,26.53
BDQ,Vadodara,NULL,IN,73.22,22.33
BDS,Brindisi,NULL,IT,17.94,40.66
BDT,Gbadolite,NULL,CD,22.45,4.08
BDU,Bardufoss,NULL,NO,18.54,69.06
BEB,Benbecula,SC,GB,-7.38,57.47
BEG,Belgrade,NULL,RS,20.31,44.82
BEJ,Berau,NULL,ID,117.7,2.17
BEL,Belem,PA,BR,-48.48,-1.39
BEN,Benghazi,NULL,LY,20.26,32.09
BES,Brest,NULL,FR,-4.42,48.45
BET,Bethel,AK,US,-161.83,60.78
BEU,Bedourie,QLD,AU,139.44,-24.23
BEW,Beira,NULL,MZ,34.9,-19.8
BEY,Beirut,NULL,LB,35.49,33.83
BFD,Bradford,PA,US,-78.64,41.8
BFF,Scottsbluff,NE,US,-103.6,41.88
BFI,Seattle,WA,US,-122.3,47.54
BFL,Bakersfield,CA,US,-119.05,35.43
BFN,Bloemfontein,NULL,ZA,26.3,-29.1
BFQ,Bahia Pinas,NULL,PA,-78.17,7.58
BFS,Belfast,NI,GB,-6.22,54.66
BFV,Buri Ram,NULL,TH,103.26,15.23
BGA,Bucaramanga,NULL,CO,-73.18,7.13
BGC,Braganca,NULL,PT,-6.75,41.82
BGF,Bangui,NULL,CF,18.52,4.4
BGI,Bridgetown,NULL,BB,-59.49,13.08
BGM,Binghamton,NY,US,-75.98,42.21
BGO,Bergen,NULL,NO,5.23,60.29
BGR,Bangor,ME,US,-68.82,44.81
BGW,Baghdad,NULL,IQ,44.23,33.26
BGY,Milan,NULL,IT,9.7,45.67
BHB,Bar Harbor,ME,US,-68.36,44.45
BHD,Belfast,NI,GB,-5.87,54.61
BHE,Blenheim,NULL,NZ,173.87,-41.51
BHG,Brus Laguna,NULL,HN,-84.54,15.73
BHH,Bisha,NULL,SA,42.62,19.99
BHI,Bahia Blanca,BA,AR,-62.15,-38.73
BHJ,Bhuj,NULL,IN,69.67,23.29
BHK,Bukhara,NULL,UZ,64.47,39.76
BHM,Birmingham,AL,US,-86.75,33.56
BHO,Bhopal,NULL,IN,77.34,23.28
BHQ,Broken Hill,NSW,AU,141.47,-32
BHR,Bharatpur,NULL,NP,84.43,27.68
BHS,Bathurst,NSW,AU,149.66,-33.41
BHU,Bhavnagar,NULL,IN,72.18,21.75
BHV,Bahawalpur,NULL,PK,71.68,29.4
BHX,Birmingham,EN,GB,-1.73,52.45
BHY,Beihai,NULL,CN,109.29,21.54
BIA,Bastia,NULL,FR,9.48,42.55
BIC,Big Creek,AK,US,-157.52,58.3
BID,Block Island,RI,US,-71.58,41.17
BIK,Biak,NULL,ID,136.11,-1.19
BIL,Billings,MT,US,-108.54,45.8
BIM,Bimini,NULL,BS,-79.28,25.7
BIO,Bilbao,SP,ES,-2.91,43.31
BIQ,Biarritz,NULL,FR,-1.53,43.47
BIR,Biratnagar,NULL,NP,87.28,26.43
BIS,Bismarck,ND,US,-100.76,46.77
BJA,Bejaia,NULL,DZ,5.08,36.75
BJB,Bojnord,NULL,IR,57.31,37.49
BJF,Batsfjord,NULL,NO,29.67,70.6
BJI,Bemidji,MN,US,-94.93,47.51
BJL,Banjul,NULL,GM,-16.65,13.34
BJM,Bujumbura,NULL,BI,29.37,-3.38
BJR,Bahar Dar,NULL,ET,37.32,11.6
BJT,Bentota River,NULL,LK,79.98,6.48
BJU,Bajura,NULL,NP,81.33,29.37
BJV,Bodrum,NULL,TR,27.67,37.24
BJW,Bajawa,NULL,ID,120.98,-8.77
BJX,Leon/Guanajuato,NULL,MX,-101.48,20.99
BJZ,Badajoz,SP,ES,-6.82,38.89
BKC,Buckland,AK,US,-161.13,65.98
BKG,Hollister,MO,US,-93.2,36.53
BKI,Kota Kinabalu,NULL,MY,116.05,5.92
BKK,Bangkok,NULL,TH,100.75,13.69
BKM,Bakalalan,NULL,MY,115.62,3.97
BKO,Bamako,NULL,ML,-7.95,12.54
BKQ,Blackall,QLD,AU,145.43,-24.43
BKS,Bengkulu,NULL,ID,102.34,-3.87
BKW,Beckley,WV,US,-81.12,37.78
BKY,Bukavu,NULL,CD,28.82,-2.3
BKZ,Bukoba,NULL,TZ,31.8,-1.3
BLA,Barcelona,NULL,VE,-64.69,10.11
BLD,Boulder City,NV,US,-114.83,35.98
BLE,Borlange/Falun,NULL,SE,15.51,60.43
BLI,Bellingham,WA,US,-122.53,48.8
BLJ,Batna,NULL,DZ,6.18,35.57
BLK,Blackpool,EN,GB,-3.04,53.78
BLL,Billund,NULL,DK,9.15,55.75
BLQ,Bologna,NULL,IT,11.29,44.53
BLR,Bangalore,NULL,IN,77.71,13.2
BLZ,Blantyre,NULL,MW,34.97,-15.67
BMA,Stockholm,NULL,SE,17.95,59.36
BMD,Belo,NULL,MG,44.05,-20.73
BME,Broome,WA,AU,122.23,-17.95
BMI,Bloomington-Normal,IL,US,-88.91,40.48
BMO,Bhamo,NULL,MM,97.25,24.27
BMU,Bima,NULL,ID,118.92,-8.5
BMV,Banmethuot,NULL,VN,108.05,12.67
BMW,Bordj Badji Mokhtar,NULL,DZ,1.03,21.32
BMY,Belep Island,NULL,NC,163.67,-19.75
BNA,Nashville,TN,US,-86.67,36.13
BNC,Beni,NULL,CD,29.47,0.57
BND,Bandar Abbas,NULL,IR,56.37,27.21
BNE,Brisbane,QLD,AU,153.11,-27.4
BNI,Benin City,NULL,NG,5.6,6.32
BNK,Ballina,NSW,AU,153.56,-28.84
BNN,Bronnoysund,NULL,NO,12.22,65.46
BNS,Barinas,NULL,VE,-70.22,8.62
BNX,Banja Luka,NULL,BA,17.3,44.93
BNY,Bellona,NULL,SB,159.82,-11.3
BOB,Bora Bora,NULL,PF,-151.75,-16.45
BOC,Bocas Del Toro,NULL,PA,-82.25,9.34
BOD,Bordeaux,NULL,FR,-0.7,44.83
BOG,Bogota,NULL,CO,-74.14,4.7
BOH,Bournemouth,EN,GB,-1.83,50.78
BOI,Boise,ID,US,-116.22,43.57
BOJ,Bourgas,NULL,BG,27.28,42.42
BOM,Mumbai,NULL,IN,72.87,19.1
BON,Bonaire,NULL,AN,-68.28,12.13
BOO,Bodo,NULL,NO,14.37,67.27
BOS,Boston,MA,US,-71.02,42.37
BOY,Bobo Dioulasso,NULL,BF,-4.32,11.16
BPF,Batuna,NULL,SB,158.12,-8.55
BPL,Bole County,NULL,CN,38.79,8.98
BPM,Hyderabad ,NULL,IN,78.47,17.45
BPN,Balikpapan,NULL,ID,116.9,-1.26
BPS,Porto Seguro,BA,BR,-39.08,-16.44
BPT,Beaumont,TX,US,-94.02,29.95
BPX,Bangda,NULL,CN,97.11,30.56
BQK,Brunswick,GA,US,-81.48,31.17
BQL,Boulia,QLD,AU,139.9,-22.9
BQN,Aguadilla,NULL,PR,-67.13,18.5
BQS,Blagoveschensk,NULL,RU,127.4,50.42
BRA,Barreiras,BA,BR,-45.01,-12.07
BRC,San Carlos de Bariloche,RN,AR,-71.16,-41.15
BRD,Brainerd,MN,US,-94.14,46.4
BRE,Bremen,NULL,DE,8.79,53.05
BRI,Bari,NULL,IT,16.76,41.13
BRL,Burlington,IA,US,-91.12,40.79
BRM,Barquisimeto,NULL,VE,-69.36,10.05
BRN,Berne,NULL,CH,7.5,46.91
BRO,Brownsville,TX,US,-97.42,25.91
BRQ,Brno,NULL,CZ,16.7,49.15
BRR,Barra,SC,GB,-7.44,57.02
BRS,Bristol,EN,GB,-2.71,51.39
BRT,Bathurst Island,NT,AU,130.63,-11.77
BRU,Brussels,NULL,BE,4.48,50.9
BRW,Barrow,AK,US,-156.78,71.29
BSA,Bossaso,NULL,SO,49.15,11.28
BSB,Brasilia,DF,BR,-47.92,-15.87
BSC,Bahia Solano,NULL,CO,-77.4,6.18
BSD,Baoshan,NULL,CN,99.16,25.06
BSG,Bata,NULL,GQ,9.8,1.91
BSK,Biskra,NULL,DZ,5.74,34.79
BSL,"Basel, Switzerland/Mulhouse",NULL,FR,7.53,47.6
BSO,Basco,NULL,PH,121.98,20.45
BSR,Basra,NULL,IQ,47.79,30.56
BST,Bost,NULL,AF,64.37,31.55
BSX,Bassein,NULL,MM,94.78,16.8
BSZ,Bartletts,AK,US,-157.35,58.23
BTH,Batam,NULL,ID,104.12,1.12
BTI,Barter Island,AK,US,-143.58,70.13
BTJ,Banda Aceh,NULL,ID,95.42,5.52
BTK,Bratsk,NULL,RU,101.82,56.37
BTM,Butte,MT,US,-112.49,45.95
BTR,Baton Rouge,LA,US,-91.16,30.53
BTS,Bratislava,NULL,SK,17.2,48.17
BTT,Bettles,AK,US,-151.53,66.92
BTU,Bintulu,NULL,MY,113.04,3.17
BTV,Burlington,VT,US,-73.16,44.47
BUA,Buka,NULL,PG,154.67,-5.42
BUC,Burketown,QLD,AU,139.53,-17.75
BUD,Budapest,NULL,HU,19.26,47.43
BUF,Buffalo,NY,US,-78.73,42.93
BUL,Bulolo,NULL,PG,146.65,-7.19
BUN,Buenaventura,NULL,CO,-77,3.83
BUQ,Bulawayo,NULL,ZW,28.62,-20.01
BUR,Burbank,CA,US,-118.35,34.2
BUS,Batumi,NULL,GE,41.6,41.61
BUW,Baubau,NULL,ID,122.63,-5.47
BUX,Bunia,NULL,CD,30.21,1.57
BUZ,Bushehr,NULL,IR,50.83,28.96
BVA,Paris,NULL,FR,2.11,49.46
BVB,Boa Vista,RR,BR,-60.67,2.83
BVC,Boa Vista,NULL,CV,-22.83,16.08
BVE,Brive-La-Gaillarde,NULL,FR,1.53,45.17
BVG,Berlevag,NULL,NO,29,70.87
BVH,Vilhena,RO,BR,-60.12,-12.72
BVI,Birdsville,QLD,AU,139.34,-25.9
BVV,Iturup ,NULL,RU,147.63,44.93
BWA,Bhairawa,NULL,NP,83.42,27.5
BWI,Baltimore,MD,US,-76.67,39.18
BWK,Bol,NULL,HR,16.68,43.28
BWN,Bandar Seri Begawan,NULL,BN,114.93,4.95
BWT,Burnie,TAS,AU,145.73,-40.99
BWW,Calbarien,NULL,CU,-79.13,23.62
BXR,Bam,NULL,IR,58.45,29.08
BXU,Butuan,NULL,PH,125.48,8.95
BYC,Yacuiba,NULL,BO,-63.65,-21.95
BYM,Bayamo,NULL,CU,-76.65,20.38
BYN,Bayankhongor,NULL,MN,100.68,46.1
BYO,Bonito,MS,BR,-56.46,-21.23
BZE,Belize City,NULL,BZ,-88.19,17.52
BZG,Bydgoszcz,NULL,PL,17.98,53.1
BZN,Bozeman,MT,US,-111.16,45.78
BZO,Bolzano,NULL,IT,11.33,46.46
BZR,Beziers,NULL,FR,3.35,43.32
BZV,Brazzaville,NULL,CG,15.25,-4.26
CAB,Cabinda,NULL,AO,12.2,-5.58
CAC,Cascavel,PR,BR,-53.47,-24.95
CAE,Columbia,SC,US,-81.13,33.95
CAG,Cagliari,NULL,IT,9.06,39.25
CAH,Ca Mau,NULL,VN,105.18,9.18
CAI,Cairo,NULL,EG,31.41,30.12
CAK,Akron/Canton,OH,US,-81.44,40.91
CAL,Campbeltown,SC,GB,-5.69,55.44
CAN,Guangzhou,NULL,CN,113.3,23.39
CAP,Cap Haitien,NULL,HT,-72.19,19.73
CAY,Cayenne,NULL,GF,-52.37,4.82
CAZ,Cobar,NSW,AU,145.79,-31.54
CBB,Cochabamba,NULL,BO,-66.18,-17.41
CBH,Bechar,NULL,DZ,-2.26,31.65
CBI,Cape Barren Island,TAS,AU,148.17,-40.33
CBO,Cotabato,NULL,PH,124.21,7.16
CBQ,Calabar,NULL,NG,8.35,4.97
CBR,Canberra,ACT,AU,149.19,-35.31
CBT,Catumbela,NULL,AO,13.48,-12.48
CCC,Cayo Coco,NULL,CU,-78.51,22.51
CCF,Carcassonne,NULL,FR,2.32,43.22
CCG,Crane,TX,US,-102.35,31.4
CCJ,Kozhikode,NULL,IN,75.95,11.14
CCK,Cocos Islands,NULL,CC,96.92,-12.17
CCM,Criciuma,SC,BR,-49.37,-28.7
CCN,Chakcharan,NULL,AF,65.27,34.53
CCP,Concepcion,NULL,CL,-73.06,-36.78
CCS,Caracas,NULL,VE,-67.01,10.6
CCU,Kolkata,NULL,IN,88.44,22.65
CCV,Craig Cove,NULL,VU,167.5,-16.2
