Location,Country,Region/City,Disease,Species,Feed Language,HM Alert ID,Headline,URL,Issue Date,Alert Tag,New SC,New SD,New CC,New CD,Cumulative SC,Cumulative SD,Cumulative CC,Cumulative CD,RO,Feed Name,Report Source - Primary,Secondary Report Source
Mali,Mali,Bamako,Ebola,Humans,,2982863,"PRO/AH/EDR> Ebola virus disease - West Africa (215): Mali more cases, WHO, Sierra Leone",http://promedmail.org/direct.php?id=20141122.2982863,22/11/14 21:10,No Tag,,,1,,,,,,,ProMED Mail,Reuters [edited],
Worldwide,Worldwide,,Ebola,Humans,,2982863,"PRO/AH/EDR> Ebola virus disease - West Africa (215): Mali more cases, WHO, Sierra Leone",http://promedmail.org/direct.php?id=20141122.2982863,22/11/14 21:10,No Tag,,,,,15351,5459,,,,ProMED Mail,"WHO [excerpted, edited]",
DR Congo,DR Congo,,Ebola,Humans,,2986455,PRO/AH> Ebola virus disease - Congo DR (18): (ET) contrasts W. Africa,http://promedmail.org/direct.php?id=20141124.2986455,24/11/14 20:16,No Tag,,,,,66,49,,,,ProMED Mail,NBC News [edited],
Mali,Mali,,Ebola,Humans,,2987150,"PRO/AH/EDR> Ebola virus disease - West Africa (216): Mali, Sierra Leone, W.Africa, Liberia",http://promedmail.org/direct.php?id=20141124.2987150,24/11/14 20:46,No Tag,1,,,,8,6,,,,ProMED Mail,Associated Press [edited],
Pakistan,Pakistan,,Ebola,Humans,,2989968,"PRO/AH/EDR> Ebola virus disease - ex Africa (44): UN worker recovery, Pakistan, UK, susp. ",http://promedmail.org/direct.php?id=20141125.2989968,25/11/14 20:00,No Tag,,,,,,,,,,ProMED Mail,,
Worldwide,Worldwide,,Ebola,Humans,,2993049,"PRO/AH/EDR> Ebola virus disease - West Africa (217): Sierra Leone, aid, WHO, CDC, Congo",http://promedmail.org/direct.php?id=20141126.2993049,26/11/14 21:23,No Tag,,,,,15935,5689,,,,ProMED Mail,"WHO [excerpted, edited]",
Guinea,Guinea,,Ebola,Humans,,2993049,"PRO/AH/EDR> Ebola virus disease - West Africa (217): Sierra Leone, aid, WHO, CDC, Congo",http://promedmail.org/direct.php?id=20141126.2993049,26/11/14 21:23,No Tag,,,148,,,,,,,ProMED Mail,"WHO [excerpted, edited]",
Liberia,Liberia,,Ebola,Humans,,2993049,"PRO/AH/EDR> Ebola virus disease - West Africa (217): Sierra Leone, aid, WHO, CDC, Congo",http://promedmail.org/direct.php?id=20141126.2993049,26/11/14 21:23,No Tag,,,67,,,,,,,ProMED Mail,"WHO [excerpted, edited]",
Sierra Leone,Sierra Leone,,Ebola,Humans,,2993049,"PRO/AH/EDR> Ebola virus disease - West Africa (217): Sierra Leone, aid, WHO, CDC, Congo",http://promedmail.org/direct.php?id=20141126.2993049,26/11/14 21:23,No Tag,,,385,,,,,,,ProMED Mail,"WHO [excerpted, edited]",
Liberia,Liberia,,Ebola,Humans,,2995708,"PRO/AH/EDR> Ebola virus disease - West Africa (218): Liberia clinics, semen trans., S. Leone",http://promedmail.org/direct.php?id=20141127.2995708,27/11/14 20:10,No Tag,,,,,,,,,,ProMED Mail,,
Guinea,Guinea,,Ebola,Humans,,3001224,"PRO/AH/EDR> Ebola virus disease - West Africa (219): Guinea lab, Sierra Leone new drug, map",http://promedmail.org/direct.php?id=20141130.3001224,30/11/14 21:07,No Tag,,,,,,,,,,ProMED Mail,,
Worldwide,Worldwide,,Ebola,Humans,,3009934,"PRO/AH/EDR> Ebola virus disease - West Africa (220): WHO, Mali imam, MSF, World Bank economy",http://promedmail.org/direct.php?id=20141203.3009934,03/12/14 21:35,No Tag,,,,,17145,6070,,,,ProMED Mail,WHO [edited],
Guinea,Guinea,,Ebola,Humans,,3009934,"PRO/AH/EDR> Ebola virus disease - West Africa (220): WHO, Mali imam, MSF, World Bank economy",http://promedmail.org/direct.php?id=20141203.3009934,03/12/14 21:35,No Tag,,,77,,,,,,,ProMED Mail,WHO [edited],
Liberia,Liberia,,Ebola,Humans,,3009934,"PRO/AH/EDR> Ebola virus disease - West Africa (220): WHO, Mali imam, MSF, World Bank economy",http://promedmail.org/direct.php?id=20141203.3009934,03/12/14 21:35,No Tag,,,43,,,,,,,ProMED Mail,WHO [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3009934,"PRO/AH/EDR> Ebola virus disease - West Africa (220): WHO, Mali imam, MSF, World Bank economy",http://promedmail.org/direct.php?id=20141203.3009934,03/12/14 21:35,No Tag,,,537,,,,,,,ProMED Mail,WHO [edited],
Liberia,Liberia,,Ebola,Humans,,3016187,"PRO/AH/EDR> Ebola virus disease - West Africa (221): Liberia, S. Leone, Nigerians, orphans",http://promedmail.org/direct.php?id=20141206.3016187,06/12/14 23:55,No Tag,,,,,,,,,,ProMED Mail,,
Worldwide,Worldwide,,Ebola,Humans,,3017499,"PRO/AH/EDR> Ebola virus disease - West Africa (222): S.Leone doctors die, WHO, Guinea, blood",http://promedmail.org/direct.php?id=20141207.3017499,07/12/14 18:28,No Tag,,,,,17517,6187,,,,ProMED Mail,"WHO [summarized Mod.JW, edited]",
Liberia,Liberia,,Ebola,Humans,,3022991,"PRO/AH/EDR> Ebola virus disease - West Africa (223): Liberia ban, protective gear, schools, corr.",http://promedmail.org/direct.php?id=20141209.3022991,09/12/14 21:30,No Tag,,,,,,,,,,ProMED Mail,,
Worldwide,Worldwide,,Ebola,Humans,,3028399,"PRO/AH/EDR> Ebola virus disease - West Africa (224): WHO, S. Leone lockdown, strike, births",http://promedmail.org/direct.php?id=20141211.3028399,11/12/14 21:14,No Tag,,,,,1942,6388,,,,ProMED Mail,WHO [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3028399,"PRO/AH/EDR> Ebola virus disease - West Africa (224): WHO, S. Leone lockdown, strike, births",http://promedmail.org/direct.php?id=20141211.3028399,11/12/14 21:14,No Tag,8,,,,,,,,,ProMED Mail,"Daily Mail, AFP (Agence France-Presse) report [edited]",
Guinea,Guinea,,Ebola,Humans,,3030233,PRO/AH/EDR> Ebola virus disease - West Africa (225): WHO situation summary,http://promedmail.org/direct.php?id=20141212.3030233,12/12/14 14:41,No Tag,,,,,2339,1454,2081,1225,,ProMED Mail,WHO situation summary [edited],
Liberia,Liberia,,Ebola,Humans,,3030233,PRO/AH/EDR> Ebola virus disease - West Africa (225): WHO situation summary,http://promedmail.org/direct.php?id=20141212.3030233,12/12/14 14:41,No Tag,,,,,7765,3222,2869,,,ProMED Mail,WHO situation summary [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3030233,PRO/AH/EDR> Ebola virus disease - West Africa (225): WHO situation summary,http://promedmail.org/direct.php?id=20141212.3030233,12/12/14 14:41,No Tag,,,,,8014,1857,6457,1648,,ProMED Mail,WHO situation summary [edited],
Mali,Mali,,Ebola,Humans,,3030233,PRO/AH/EDR> Ebola virus disease - West Africa (225): WHO situation summary,http://promedmail.org/direct.php?id=20141212.3030233,12/12/14 14:41,No Tag,,,,,1,,7,6,,ProMED Mail,WHO situation summary [edited],
United States,United States,,Ebola,Humans,,3030233,PRO/AH/EDR> Ebola virus disease - West Africa (225): WHO situation summary,http://promedmail.org/direct.php?id=20141212.3030233,12/12/14 14:41,No Tag,,,,,,,4,1,,ProMED Mail,WHO situation summary [edited],
Liberia,Liberia,,Ebola,Humans,,3031983,"PRO/AH/EDR> Ebola virus disease - West Africa (226): Liberia,Guinea,surv, Guinea-Bissau susp",http://promedmail.org/direct.php?id=20141214.3031983,14/12/14 09:44,No Tag,,,,,,,,,,ProMED Mail,,
Worldwide,Worldwide,,Ebola,Humans,,3035264,"PRO/AH/EDR> Ebola virus disease - ex Africa (52): WHO, Sierra Leone, Nigeria, Rwanda aid",http://promedmail.org/direct.php?id=20141215.3035264,15/12/14 19:57,No Tag,,,,,18464,,,,,ProMED Mail,"Yahoo News, AFP (Agence France-Presse) report [edited]",
Canada,Canada,,Ebola,Humans,,3037779,"PRO/AH/EDR> Ebola virus disease - ex Africa (53): Canada, Netherlands, susp.",http://promedmail.org/direct.php?id=20141217.3037779,17/12/14 14:38,No Tag,,,,,,,,,,ProMED Mail,,
Sierra Leone,Sierra Leone,,Ebola,Humans,,3037857,"PRO/AH/EDR> Ebola virus disease - West Africa (227): S. Leone, 12th doc infected, Liberia",http://promedmail.org/direct.php?id=20141216.3037857,16/12/14 22:15,No Tag,,,1,,,,,,,ProMED Mail,"News1130, Associated Press report [edited]",
Sierra Leone,Sierra Leone,,Ebola,Humans,,3039911,"PRO/EDR> Ebola virus disease - West Africa (228): GBV-C co-infection, improved survival",http://promedmail.org/direct.php?id=20141217.3039911,17/12/14 23:53,No Tag,,,,,,,,,,ProMED Mail,,
Worldwide,Worldwide,,Ebola,Humans,,3040373,"PRO/AH/EDR> Ebola virus disease - West Africa (229): WHO, Ethiopia health workers, susp",http://promedmail.org/direct.php?id=20141218.3040373,18/12/14 00:14,No Tag,139,74,,,18603,6915,,,,ProMED Mail,WHO Ebola response roadmap - Situation report [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3042755,"PRO/AH/EDR> Ebola virus disease - West Africa (230): Sierra Leone medic dies, Guinea, susp",http://promedmail.org/direct.php?id=20141218.3042755,18/12/14 22:38,No Tag,,,,1,,,,,,ProMED Mail,"The New York Times, Associated Press (AP) report [edited]",
Guinea,Guinea,Fria,Ebola,Humans,,3042755,"PRO/AH/EDR> Ebola virus disease - West Africa (230): Sierra Leone medic dies, Guinea, susp",http://promedmail.org/direct.php?id=20141218.3042755,18/12/14 22:38,No Tag,,,1,1,,,,,,ProMED Mail,"Cri Online, Xinhua News Agency report [in French, trans. & summ. Mod.JW, edited]",
Sierra Leone,Sierra Leone,,Ebola,Humans,,3045658,PRO/AH/EDR> Ebola virus disease - West Africa (231): WHO,http://promedmail.org/direct.php?id=20141220.3045658,20/12/14 15:12,No Tag,,,,,8759,2477,,,,ProMED Mail,Reuters [edited],
Liberia,Liberia,,Ebola,Humans,,3045658,PRO/AH/EDR> Ebola virus disease - West Africa (231): WHO,http://promedmail.org/direct.php?id=20141220.3045658,20/12/14 15:12,No Tag,,,,,7819,3346,,,,ProMED Mail,Reuters [edited],
Worldwide,Worldwide,,Ebola,Humans,,3045658,PRO/AH/EDR> Ebola virus disease - West Africa (231): WHO,http://promedmail.org/direct.php?id=20141220.3045658,20/12/14 15:12,No Tag,,462,473,,18569,6900,,,,ProMED Mail,Reuters [edited],
Worldwide,Worldwide,,Ebola,Humans,,3049556,"PRO/AH/EDR> Ebola virus disease - West Africa (232): WHO, Sierra Leone, seq, region, susp",http://promedmail.org/direct.php?id=20141223.3049556,23/12/14 02:17,No Tag,,,,,19340,7518,,,,ProMED Mail,The Economic Times [edited],The UN health agency
Worldwide,Worldwide,,Ebola,Humans,,3053835,"PRO/AH/EDR> Ebola virus disease - West Africa (233): WHO, S Leone, Liberia, susp",http://promedmail.org/direct.php?id=20141225.3053835,25/12/14 02:52,No Tag,,,,,19463,7573,,,,ProMED Mail,WHO [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3053835,"PRO/AH/EDR> Ebola virus disease - West Africa (233): WHO, S Leone, Liberia, susp",http://promedmail.org/direct.php?id=20141225.3053835,25/12/14 02:52,No Tag,,,,,8356,2085,,,,ProMED Mail,"AllAfrica, Premium Times report [edited]",
Liberia,Liberia,,Ebola,Humans,,3053835,"PRO/AH/EDR> Ebola virus disease - West Africa (233): WHO, S Leone, Liberia, susp",http://promedmail.org/direct.php?id=20141225.3053835,25/12/14 02:52,No Tag,,,,,7797,3290,,,,ProMED Mail,"AllAfrica, Premium Times report [edited]",
Guinea,Guinea,,Ebola,Humans,,3053835,"PRO/AH/EDR> Ebola virus disease - West Africa (233): WHO, S Leone, Liberia, susp",http://promedmail.org/direct.php?id=20141225.3053835,25/12/14 02:52,No Tag,,,,,2416,1525,,,,ProMED Mail,"AllAfrica, Premium Times report [edited]",
Liberia,Liberia,,Ebola,Humans,,3056699,"PRO/AH/EDR> Ebola virus disease - West Africa (234): WHO, Guinea, Liberia, S Leone, region",http://promedmail.org/direct.php?id=20141227.3056699,27/12/14 03:36,No Tag,,,,,,3384,,,,ProMED Mail,Tass [edited],
Guinea,Guinea,,Ebola,Humans,,3056699,"PRO/AH/EDR> Ebola virus disease - West Africa (234): WHO, Guinea, Liberia, S Leone, region",http://promedmail.org/direct.php?id=20141227.3056699,27/12/14 03:36,No Tag,,,,,1654,2630,,,,ProMED Mail,Tass [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3056699,"PRO/AH/EDR> Ebola virus disease - West Africa (234): WHO, Guinea, Liberia, S Leone, region",http://promedmail.org/direct.php?id=20141227.3056699,27/12/14 03:36,No Tag,,,,,9203,,,,,ProMED Mail,Tass [edited],
Worldwide,Worldwide,,Ebola,Humans,,3056699,"PRO/AH/EDR> Ebola virus disease - West Africa (234): WHO, Guinea, Liberia, S Leone, region",http://promedmail.org/direct.php?id=20141227.3056699,27/12/14 03:36,No Tag,,,,,19497,7588,,,,ProMED Mail,UN News Centre [edited],
Kazakhstan,Kazakhstan,,Ebola,Humans,,3058006,"PRO/AH/EDR> Ebola virus disease - ex Africa (57): Kazakhstan, Myanmar, PAHO, lessons",http://promedmail.org/direct.php?id=20141228.3058006,28/12/14 03:47,No Tag,,,,,,,,,,ProMED Mail,,
Liberia,Liberia,,Ebola,Humans,,3059148,"PRO/AH/EDR> Ebola virus disease - West Africa (235): mortality, vaccine, Liberia, S.Leone",http://promedmail.org/direct.php?id=20141229.3059148,29/12/14 12:29,No Tag,,,,,,,,,,ProMED Mail,,
"Scotland, United Kingdom",United Kingdom,,Ebola,Humans,,3060974,"PRO/AH/EDR> Ebola virus disease - ex Africa (58): UK case, Roche test, global threat, susp.",http://promedmail.org/direct.php?id=20141229.3060974,29/12/14 19:48,No Tag,,,1,,,,,,,ProMED Mail,Daily Mail [edited],
Guinea,Guinea,,Ebola,Humans,,3063314,"PRO/EDR> Ebola virus disease - West Africa (236): WHO, Liberia, Sierra Leone, bats, susp.",http://promedmail.org/direct.php?id=20141230.3063314,30/12/14 20:14,No Tag,,,,,2706,1708,2397,1433,,ProMED Mail,"WHO Global Alert and Response (GAR), Ebola data and statistics [edited]",
Liberia,Liberia,,Ebola,Humans,,3063314,"PRO/EDR> Ebola virus disease - West Africa (236): WHO, Liberia, Sierra Leone, bats, susp.",http://promedmail.org/direct.php?id=20141230.3063314,30/12/14 20:14,No Tag,,,,,7977,3413,3108,,,ProMED Mail,"WHO Global Alert and Response (GAR), Ebola data and statistics [edited]",
Sierra Leone,Sierra Leone,,Ebola,Humans,,3063314,"PRO/EDR> Ebola virus disease - West Africa (236): WHO, Liberia, Sierra Leone, bats, susp.",http://promedmail.org/direct.php?id=20141230.3063314,30/12/14 20:14,No Tag,,,,,9446,2758,7354,2392,,ProMED Mail,"WHO Global Alert and Response (GAR), Ebola data and statistics [edited]",
Liberia,Liberia,Grand Cape Mount County,Ebola,Humans,,3063314,"PRO/EDR> Ebola virus disease - West Africa (236): WHO, Liberia, Sierra Leone, bats, susp.",http://promedmail.org/direct.php?id=20141230.3063314,30/12/14 20:14,No Tag,22,,27,,,,,,,ProMED Mail,Front Page Africa [edited],
United States,United States,,Ebola,Humans,,3066740,"PRO/AH/EDR> Ebola update (01): Africa, world, HCW cases, susp",http://promedmail.org/direct.php?id=20150101.3066740,01/01/15 20:23,No Tag,,,,,,,,,,ProMED Mail,,
Worldwide,Worldwide,,Ebola,Humans,,3068060,"PRO/AH/EDR> Ebola update (02): Africa, world, WHO, IV therapy, USA, outbreaks, susp",http://promedmail.org/direct.php?id=20150102.3068060,02/01/15 21:02,No Tag,,,,,20206,7905,,,,ProMED Mail,"WHO Global Alert and Response (GAR), Ebola data and statistics [edited]",
United States,United States,,Ebola,Humans,,3069311,"PRO/AH/EDR> Ebola update (03): Africa, world, USA, UK, susp, drugs, vaccines",http://promedmail.org/direct.php?id=20150103.3069311,03/01/15 20:28,No Tag,,,,,,,,,,ProMED Mail,,
Guinea,Guinea,,Ebola,Humans,,3070607,"PRO/AH/EDR> Ebola update (04): Africa, world, WHO, funding, transfusion, susp",http://promedmail.org/direct.php?id=20150105.3070607,05/01/15 02:44,No Tag,,,,,,,,,,ProMED Mail,,
Worldwide,Worldwide,,Ebola,Humans,,3072587,"PRO/AH/EDR> Ebola update (05): Africa, world, WHO, Sierra Leone, Liberia, Iraq, susp, drugs",http://promedmail.org/direct.php?id=20150105.3072587,05/01/15 21:47,No Tag,,,,,20656,8153,,,,ProMED Mail,Deutsche Welle [edited],
Guinea,Guinea,,Ebola,Humans,,3072587,"PRO/AH/EDR> Ebola update (05): Africa, world, WHO, Sierra Leone, Liberia, Iraq, susp, drugs",http://promedmail.org/direct.php?id=20150105.3072587,05/01/15 21:47,No Tag,,,,,,1767,,,,ProMED Mail,Deutsche Welle [edited],
Liberia,Liberia,,Ebola,Humans,,3072587,"PRO/AH/EDR> Ebola update (05): Africa, world, WHO, Sierra Leone, Liberia, Iraq, susp, drugs",http://promedmail.org/direct.php?id=20150105.3072587,05/01/15 21:47,No Tag,,,,,,3471,,,,ProMED Mail,Deutsche Welle [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3072587,"PRO/AH/EDR> Ebola update (05): Africa, world, WHO, Sierra Leone, Liberia, Iraq, susp, drugs",http://promedmail.org/direct.php?id=20150105.3072587,05/01/15 21:47,No Tag,,,,,,2915,,,,ProMED Mail,Deutsche Welle [edited],
Liberia,Liberia,,Ebola,Humans,,3075369,"PRO/AH/EDR> Ebola update (06): Guinea pig, orphan, epidemiologist, school, pregnancy, vacc",http://promedmail.org/direct.php?id=20150106.3075369,06/01/15 21:40,No Tag,,,,,,,,,,ProMED Mail,,
Sierra Leone,Sierra Leone,,Ebola,Humans,,3077773,"PRO/AH/EDR> Ebola update (07): suits, trials, susp, vaccine",http://promedmail.org/direct.php?id=20150107.3077773,07/01/15 20:41,No Tag,,,,,,,,,,ProMED Mail,,
Worldwide,Worldwide,,Ebola,Humans,,3080212,"PRO/AH/EDR> Ebola update (08): WHO, Guinea, amiodarone, regional recovery, susp",http://promedmail.org/direct.php?id=20150108.3080212,08/01/15 20:30,No Tag,,,1314,,20972,8259,,,,ProMED Mail,WHO [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3080212,"PRO/AH/EDR> Ebola update (08): WHO, Guinea, amiodarone, regional recovery, susp",http://promedmail.org/direct.php?id=20150108.3080212,08/01/15 20:30,No Tag,,,900,,,,,,,ProMED Mail,WHO [edited],
Guinea,Guinea,Dubreka,Ebola,Humans,,3080212,"PRO/AH/EDR> Ebola update (08): WHO, Guinea, amiodarone, regional recovery, susp",http://promedmail.org/direct.php?id=20150108.3080212,08/01/15 20:30,No Tag,,,,,,,75,33,,ProMED Mail,"Gunieenews [in French, transl. machine & Mods.LK/JW, edited]",
Worldwide,Worldwide,,Ebola,Humans,,3082431,"PRO/AH/EDR> Ebola update (09): WHO, suitcase diagnostic lab, susp",http://promedmail.org/direct.php?id=20150109.3082431,09/01/15 19:56,No Tag,,,,,21086,8289,,,,ProMED Mail,WHO [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3082431,"PRO/AH/EDR> Ebola update (09): WHO, suitcase diagnostic lab, susp",http://promedmail.org/direct.php?id=20150109.3082431,09/01/15 19:56,No Tag,,,,,,,7759,,,ProMED Mail,WHO [edited],
Guinea,Guinea,,Ebola,Humans,,3084110,"PRO/AH/EDR> Ebola update (10): ending Ebola, sequester, comments, susp, vaccines",http://promedmail.org/direct.php?id=20150110.3084110,10/01/15 20:20,No Tag,,,,,,,,,,ProMED Mail,,
Liberia,Liberia,,Ebola,Humans,,3085501,PRO/AH/EDR> Ebola update (11): suspected cases,http://promedmail.org/direct.php?id=20150111.3085501,11/01/15 20:17,No Tag,,,,,,,,,,ProMED Mail,,
Worldwide,Worldwide,,Ebola,Humans,,3087776,"PRO/AH/EDR> Ebola update (12): WHO, lessons, vaccine, nanobiophysics, susp.",http://promedmail.org/direct.php?id=20150112.3087776,12/01/15 20:52,No Tag,,,,,21171,8371,,,,ProMED Mail,WHO [edited],
Sierra Leone,Sierra Leone,,Ebola,Humans,,3087776,"PRO/AH/EDR> Ebola update (12): WHO, lessons, vaccine, nanobiophysics, susp.",http://promedmail.org/direct.php?id=20150112.3087776,12/01/15 20:52,No Tag,,,,,10094,3049,,,,ProMED Mail,WHO [edited],
Guinea,Guinea,,Ebola,Humans,,3090483,"PRO/AH/EDR> Ebola update (13): vaccine, Guinea cases, susp. treatment",http://promedmail.org/direct.php?id=20150113.3090483,13/01/15 22:31,No Tag,,,,,,,,,,ProMED Mail,,
Guinea,Guinea,,Ebola,Humans,,3095580,"PRO/AH/EDR> Ebola update (15): predictions, research, susp",http://promedmail.org/direct.php?id=20150115.3095580,15/01/15 21:10,No Tag,,,,,,,,,,ProMED Mail,,
Guinea,Guinea,,Ebola,Humans,,3098295,"PRO/AH/EDR> Ebola update (16): vaccine, models, slowing, transmission, nurse, malaria, susp",http://promedmail.org/direct.php?id=20150117.3098295,17/01/15 09:27,No Tag,,,,,,,,,,ProMED Mail,,
Sierra Leone,Sierra Leone,,Ebola,Humans,,3099840,"PRO/AH> Ebola update (17): supportive care, children, model, susp",http://promedmail.org/direct.php?id=20150117.3099840,17/01/15 21:10,No Tag,,,,,,,,,,ProMED Mail,,
Mali,Mali,,Ebola,Humans,,3101409,"PRO/AH/EDR> Ebola update (18): treatment, UK costs, Mali, modeling, susp.",http://promedmail.org/direct.php?id=20150118.3101409,18/01/15 22:53,No Tag,,,,,,6,,,,ProMED Mail,Reuters [edited],
Liberia,Liberia,,Ebola,Humans,,3103778,"PRO/AH/EDR> Ebola update (20): Liberia (Margibi) Guinea schools, vaccines, susp.",http://promedmail.org/direct.php?id=20150119.3103778,19/01/15 22:30,No Tag,,,,,,,,,,ProMED Mail,,
Guinea,Guinea,,Ebola,Humans,,3103847,PRO/AH/EDR> Ebola update (19): WHO update,http://promedmail.org/direct.php?id=20150119.3103847,19/01/15 22:21,No Tag,,,,,2825,1829,2525,1541,,ProMED Mail,"WHO Ebola data and statistics, Countries with intense transmission, Situation summary [edited]",
Liberia,Liberia,,Ebola,Humans,,3103847,PRO/AH/EDR> Ebola update (19): WHO update,http://promedmail.org/direct.php?id=20150119.3103847,19/01/15 22:21,No Tag,,,,,8362,3556,3127,,,ProMED Mail,"WHO Ebola data and statistics, Countries with intense transmission, Situation summary [edited]",
